500, 0.05, 0.01
285, 10911.22, 22434.27, 154174.82503943407, 18, Agent-279
286, 12325.73, 28980.2, 214424.00520215626, 19, Agent-212
287, 7140.62, 24606.44, 318962.95510956005, 20, Agent-216
288, 5271.21, 10950.48, 79371.30758333996, 16, Agent-0
289, 7406.11, 21357.08, 299094.39697112836, 20, Agent-243
290, 7613.91, 19063.92, 152212.4261814508, 17, Agent-1
291, 7035.51, 19705.46, 191136.34603255498, 18, Agent-335
292, 4817.21, 12207.72, 107269.93151561369, 15, Agent-4
293, 2865.2, 5918.11, 75489.82696553288, 16, Agent-376
294, 5892.6, 12676.97, 110065.57509312188, 17, Agent-249
295, 5021.78, 11737.99, 112655.16636694269, 15, Agent-3
296, 6323.79, 16183.54, 226138.87789334188, 19, Agent-367
297, 9347.76, 82932.08, 1765561.6394677348, 23, Agent-366
298, 8553.6, 27994.6, 308790.7218407534, 20, Agent-297
299, 15126.28, 53152.17, 913141.9462946249, 22, Agent-262
300, 10096.53, 39046.84, 634230.8290097775, 21, Agent-1
301, 26674.22, 120560.75, 2112491.824026156, 22, Agent-0
302, 31673.51, 108441.65, 1062320.937360937, 22, Agent-4
303, 21470.26, 119695.36, 2312154.6771911765, 23, Agent-225
304, 22033.27, 116592.17, 1956305.6871001958, 22, Agent-330
305, 31598.24, 341772.62, 7288846.447119363, 25, Agent-0
306, 22827.29, 103251.79, 1944441.6344135806, 23, Agent-0
307, 48382.35, 308698.56, 4365404.616787194, 24, Agent-2
308, 26785.16, 205977.2, 4356718.316533933, 24, Agent-99
309, 23464.48, 135966.12, 2441654.5772060603, 23, Agent-3
310, 12540.83, 56497.73, 770887.2854728505, 21, Agent-0
311, 22522.01, 268771.43, 5938634.177180973, 24, Agent-0
312, 21841.0, 124752.44, 2556657.5664150277, 23, Agent-0
313, 25116.26, 120570.32, 1773567.9545982922, 23, Agent-157
314, 17139.38, 95356.26, 1802728.2622816346, 23, Agent-462
315, 28272.42, 154419.08, 2509715.781345478, 23, Agent-2
316, 23687.58, 81281.02, 1007964.0301534131, 22, Agent-1
317, 26213.29, 132545.49, 2697385.7926827646, 23, Agent-2
318, 30104.39, 90900.6, 1052279.0699206337, 22, Agent-223
319, 19226.58, 115546.78, 2185208.728406525, 23, Agent-2
320, 15910.47, 158574.14, 3429836.2536454415, 24, Agent-0
321, 8182.83, 28683.71, 444703.4143021066, 20, Agent-0
322, 15805.15, 76432.89, 1028872.4495170235, 22, Agent-88
323, 15021.96, 87813.31, 1750736.8194055513, 23, Agent-1
324, 17785.89, 60197.57, 647121.7299112078, 21, Agent-87
325, 30072.5, 115190.04, 1254957.5983067225, 22, Agent-3
326, 29961.88, 143049.27, 2140718.8085245406, 23, Agent-0
327, 19866.29, 74901.6, 1233485.1852390857, 21, Agent-2
328, 11545.76, 55306.67, 903120.2861328654, 22, Agent-109
329, 14414.7, 76783.94, 1090489.6211803493, 21, Agent-2
330, 10503.22, 85630.95, 1742308.5379202268, 22, Agent-0
331, 25454.53, 90314.91, 1017328.3375599502, 22, Agent-362
332, 9835.01, 37439.14, 374535.0035521512, 20, Agent-44
333, 10030.56, 29840.2, 306327.88714428607, 19, Agent-12
334, 9215.44, 32928.53, 309749.8847741669, 20, Agent-371
335, 12640.6, 52347.27, 922789.273935852, 22, Agent-141
336, 10528.34, 36041.81, 500644.0402603607, 21, Agent-163
337, 8715.33, 23678.47, 204648.40120777392, 17, Agent-1
